id,fiscal_year,budget_stage,agency,region,province,city_municipality,possible_congressional_district,implementing_office,project_title,project_type,amount,amount_display,location_clarity,title_specificity,needs_manual_review_score,review_label,review_reason,is_large_allocation_score,citizen_readability,source_name,source_url,source_page,source_pdf_page,row_level,parent_row_id,is_leaf,extraction_confidence,extraction_note,raw_text
DPWH-2026-098-01204,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,Cotabato 2nd District Engineering Office,Widening of Permanent Bridges,bridge,66000000.0,"₱66,000,000",partial,specific,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,811,98,office_allocation,DPWH-2026-098-01203,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cotabato 2nd District Engineering Office
DPWH-2026-042-00422,2026,NEP,DPWH,Region V - Bicol,,,,Catanduanes District Engineering Office,Rehabilitation /   Reconstruction / Upgrading of Damaged Paved Roads - Secondary Roads,road,65322000.0,"₱65,322,000",clear,specific,0.76,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,755,42,office_allocation,DPWH-2026-042-00416,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Catanduanes District Engineering Office
DPWH-2026-073-00815,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Quezon 2nd District Engineering Office,Road Widening -   Tertiary Roads,road,65298000.0,"₱65,298,000",clear,specific,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,786,73,office_allocation,DPWH-2026-073-00809,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Quezon 2nd District Engineering Office
DPWH-2026-086-01013,2026,NEP,DPWH,National Capital Region (NCR),,,,South Manila District Engineering Office,’   Replacement of Permanent Weak Bridges,bridge,65000000.0,"₱65,000,000",partial,specific,0.71,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,799,86,office_allocation,DPWH-2026-084-01011,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,South Manila District Engineering Office
DPWH-2026-138-01576,2026,NEP,DPWH,Region VII - Central Visayas,,,,Cebu City District Engineering Office,Basic Infrastructure   Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities,road,65000000.0,"₱65,000,000",clear,broad,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,851,138,office_allocation,DPWH-2026-136-01570,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cebu City District Engineering Office
DPWH-2026-140-01600,2026,NEP,DPWH,Region XIII - CARAGA,,,,Surigao del Sur 1st District Engineering Office,Basic Infrastructure   Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities,road,65000000.0,"₱65,000,000",clear,broad,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,853,140,office_allocation,DPWH-2026-140-01596,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Surigao del Sur 1st District Engineering Office
DPWH-2026-142-01615,2026,NEP,DPWH,Region I - Ilocos,,,,Pangasinan 4th District Engineering Office,Basic Infrastructure Program ( BIP ) - Multi-Purpose Buildings / Facilities to support Social Services,public_building,65000000.0,"₱65,000,000",clear,broad,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,855,142,office_allocation,DPWH-2026-140-01613,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Pangasinan 4th District Engineering Office
DPWH-2026-144-01651,2026,NEP,DPWH,Region V - Bicol,,,,Camarines Norte District Engineering Office,Basic Infrastructure Program ( BIP ) - Multi-Purpose Buildings / Facilities to support Social Services,public_building,65000000.0,"₱65,000,000",partial,broad,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,857,144,office_allocation,DPWH-2026-144-01649,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Camarines Norte District Engineering Office
DPWH-2026-164-01846,2026,NEP,DPWH,Region XI - Davao,,,,Davao de Oro 1st District Engineering Office,Basic Infrastructure   Program ( BIP ) - Evacuation Centers / Public Health Facilities,public_building,65000000.0,"₱65,000,000",clear,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,877,164,office_allocation,DPWH-2026-164-01845,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Davao de Oro 1st District Engineering Office
DPWH-2026-170-01923,2026,NEP,DPWH,Region X - Northern Mindanao,,,,,Cagayan de Oro City 2nd District Engineering office,other,65000000.0,"₱65,000,000",clear,broad,0.63,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,883,170,budget_line,DPWH-2026-170-01917,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cagayan de Oro City 2nd District Engineering office
DPWH-2026-083-00978,2026,NEP,DPWH,Region III - Central Luzon,,,,,off -   Carriageway Improvement - Tertiary Roads,road,64941000.0,"₱64,941,000",region_only,broad,0.85,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,796,83,regional_summary,DPWH-2026-083-00964,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region III - Central Luzon
DPWH-2026-124-01487,2026,NEP,DPWH,Region VI - Western Visayas,,,,Iloilo City District Engineering Office,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239,road,64838000.0,"₱64,838,000",clear,broad,0.66,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,837,124,office_allocation,DPWH-2026-122-01483,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Iloilo City District Engineering Office
DPWH-2026-114-01368,2026,NEP,DPWH,Region XI - Davao,,,,,Davao Oriental 1st District Engineering office,other,64016000.0,"₱64,016,000",partial,broad,0.77,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,827,114,budget_line,DPWH-2026-112-01358,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Davao Oriental 1st District Engineering office
DPWH-2026-088-01063,2026,NEP,DPWH,Region I - Ilocos,,,,La Union 2nd District Engineering Office,Retrofitting /   Strengthening of Permanent Bridges,bridge,64000000.0,"₱64,000,000",clear,broad,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,801,88,office_allocation,DPWH-2026-088-01059,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,La Union 2nd District Engineering Office
DPWH-2026-095-01192,2026,NEP,DPWH,Region II - Cagayan Valley,,,,Isabela 3rd District Engineering Office,Widening of Permanent Bridges,bridge,64000000.0,"₱64,000,000",clear,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,808,95,office_allocation,DPWH-2026-095-01188,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Isabela 3rd District Engineering Office
DPWH-2026-142-01622,2026,NEP,DPWH,Cordillera Administrative Region (CAR),,,,Ifugao 2nd District Engineering Office,Basic Infrastructure Program ( BIP ) - Multi-Purpose Buildings / Facilities to support Social Services,public_building,64000000.0,"₱64,000,000",clear,broad,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,855,142,office_allocation,DPWH-2026-142-01616,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Ifugao 2nd District Engineering Office
DPWH-2026-070-00760,2026,NEP,DPWH,Region V - Bicol,,,,Albay 3rd District Engineering Office,Road Widening -   Secondary Roads,road,63878000.0,"₱63,878,000",clear,specific,0.84,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,783,70,office_allocation,DPWH-2026-070-00757,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Albay 3rd District Engineering Office
DPWH-2026-050-00522,2026,NEP,DPWH,Negros Island Region,,,,,Negros Occidental Sth District Engineering office,other,63500000.0,"₱63,500,000",partial,broad,0.82,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,763,50,budget_line,DPWH-2026-050-00520,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Negros Occidental Sth District Engineering office
DPWH-2026-095-01189,2026,NEP,DPWH,Region II - Cagayan Valley,,,,Cagayan 3rd District Engineering Office,Widening of Permanent Bridges,bridge,63455000.0,"₱63,455,000",partial,specific,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,808,95,office_allocation,DPWH-2026-095-01188,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cagayan 3rd District Engineering Office
DPWH-2026-092-01133,2026,NEP,DPWH,Region II - Cagayan Valley,,,,Nueva Vizcaya 2nd District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,63000000.0,"₱63,000,000",clear,broad,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,805,92,office_allocation,DPWH-2026-091-01129,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Nueva Vizcaya 2nd District Engineering Office
DPWH-2026-081-00928,2026,NEP,DPWH,Negros Island Region,,,,,off -   Carriageway Improvement - Primary Roads,road,62780000.0,"₱62,780,000",region_only,broad,0.86,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,794,81,regional_summary,DPWH-2026-081-00918,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Negros Island Region
DPWH-2026-058-00588,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,Sarangani District Engineering Office,"Rehabilitation 7 Reconstruction of Roads with Slips, Slope Collapse and Landslide - Tertiary Roads :",road,62727000.0,"₱62,727,000",clear,specific,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,771,58,office_allocation,DPWH-2026-056-00586,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Sarangani District Engineering Office
DPWH-2026-083-00976,2026,NEP,DPWH,Region II - Cagayan Valley,,,,Cagayan 2nd District Engineering Office,off -   Carriageway Improvement - Tertiary Roads,road,62644000.0,"₱62,644,000",partial,broad,0.84,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,796,83,office_allocation,DPWH-2026-083-00974,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cagayan 2nd District Engineering Office
DPWH-2026-124-01503,2026,NEP,DPWH,Region VII - Central Visayas,,,,Cebu 6th District Engineering Office,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239,road,62545000.0,"₱62,545,000",clear,broad,0.67,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,837,124,office_allocation,DPWH-2026-124-01496,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cebu 6th District Engineering Office
DPWH-2026-028-00269,2026,NEP,DPWH,Region III - Central Luzon,,,,Zambales 2nd District Engineering Office,Preventive Maintenance - Primary Roads,road,62473000.0,"₱62,473,000",clear,broad,0.76,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,741,28,office_allocation,DPWH-2026-028-00262,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zambales 2nd District Engineering Office
DPWH-2026-087-01056,2026,NEP,DPWH,National Capital Region (NCR),,,,Metro Manila 1st District Engineering Office,Retrofitting /   Strengthening of Permanent Bridges,bridge,62000000.0,"₱62,000,000",clear,specific,0.6,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,800,87,office_allocation,DPWH-2026-087-01052,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Metro Manila 1st District Engineering Office
DPWH-2026-076-00868,2026,NEP,DPWH,Region VIII - Eastern Visayas,,,,Samar 1st District Engineering Office,Construction of By   pass and Diversion Roads,road,61950000.0,"₱61,950,000",clear,specific,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,789,76,office_allocation,DPWH-2026-076-00865,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Samar 1st District Engineering Office
DPWH-2026-118-01393,2026,NEP,DPWH,Region X - Northern Mindanao,,,,Bukidnon 3rd District Engineering Office,"Construction /   Improvement of Access Roads leading to Trades, Industries and Economic Zones ( Roads Leveraging Linkages for Industry and Trade Infrastructure Program - ROLL - IT )",road,61675000.0,"₱61,675,000",clear,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,831,118,office_allocation,DPWH-2026-118-01391,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Bukidnon 3rd District Engineering Office
DPWH-2026-066-00699,2026,NEP,DPWH,Region I - Ilocos,,,,,Road Widening -   Primary Roads,road,61357000.0,"₱61,357,000",region_only,broad,0.84,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,779,66,regional_summary,DPWH-2026-066-00696,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region I - Ilocos
DPWH-2026-070-00751,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Rizal 2nd District Engineering Office,Road Widening -   Secondary Roads,road,61352000.0,"₱61,352,000",clear,specific,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,783,70,office_allocation,DPWH-2026-069-00742,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Rizal 2nd District Engineering Office
